GENE_ID	MUTS	MUTS_RECURRENCE	SAMPLES	P_VALUE	Q_VALUE	P_VALUE_NEG	Q_VALUE_NEG	SNP	MNP	INDELS	SYMBOL
gc19_pc.cds::gencode::WTIP::ENSG00000142279.8	1	1	1	0.08218		0.91803		1	0	0	gc19_pc.cds::gencode::WTIP::ENSG00000142279.8
gc19_pc.cds::gencode::KIRREL::ENSG00000183853.13	1	1	1	0.08372		0.91628		1	0	0	gc19_pc.cds::gencode::KIRREL::ENSG00000183853.13
gc19_pc.cds::gencode::ATP1A1::ENSG00000163399.11	1	1	1	0.08376		0.91637		1	0	0	gc19_pc.cds::gencode::ATP1A1::ENSG00000163399.11
gc19_pc.cds::gencode::SELP::ENSG00000174175.12	1	1	1	0.08389		0.91619		1	0	0	gc19_pc.cds::gencode::SELP::ENSG00000174175.12
gc19_pc.cds::gencode::TPR::ENSG00000047410.9	1	1	1	0.08467		0.91543		1	0	0	gc19_pc.cds::gencode::TPR::ENSG00000047410.9
gc19_pc.cds::gencode::DDX25::ENSG00000109832.8	1	1	1	0.0851		0.91537		1	0	0	gc19_pc.cds::gencode::DDX25::ENSG00000109832.8
gc19_pc.cds::gencode::TLR3::ENSG00000164342.8	1	1	1	0.08539		0.91501		1	0	0	gc19_pc.cds::gencode::TLR3::ENSG00000164342.8
gc19_pc.cds::gencode::INTS9::ENSG00000104299.10	1	1	1	0.08551		0.91459		1	0	0	gc19_pc.cds::gencode::INTS9::ENSG00000104299.10
gc19_pc.cds::gencode::TMEM104::ENSG00000109066.9	1	1	1	0.0861		0.91453		1	0	0	gc19_pc.cds::gencode::TMEM104::ENSG00000109066.9
gc19_pc.cds::gencode::C2CD2::ENSG00000157617.12	1	1	1	0.08681		0.91341		1	0	0	gc19_pc.cds::gencode::C2CD2::ENSG00000157617.12
gc19_pc.cds::gencode::PREX1::ENSG00000124126.9	1	1	1	0.088		0.9123		1	0	0	gc19_pc.cds::gencode::PREX1::ENSG00000124126.9
gc19_pc.cds::gencode::ATP10A::ENSG00000206190.7	2	2	2	0.08829	0.6104074285714285	0.91171	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::ATP10A::ENSG00000206190.7
gc19_pc.cds::gencode::PPP1R12C::ENSG00000125503.8	1	1	1	0.08835		0.91328		1	0	0	gc19_pc.cds::gencode::PPP1R12C::ENSG00000125503.8
gc19_pc.cds::gencode::ABHD10::ENSG00000144827.4	1	1	1	0.08894		0.91112		1	0	0	gc19_pc.cds::gencode::ABHD10::ENSG00000144827.4
gc19_pc.cds::gencode::NUP50::ENSG00000093000.14	1	1	1	0.08902		0.91111		1	0	0	gc19_pc.cds::gencode::NUP50::ENSG00000093000.14
gc19_pc.cds::gencode::DNAH7::ENSG00000118997.9	1	1	1	0.08904		0.91102		1	0	0	gc19_pc.cds::gencode::DNAH7::ENSG00000118997.9
gc19_pc.cds::gencode::ERBB3::ENSG00000065361.10	1	1	1	0.08907		0.91102		1	0	0	gc19_pc.cds::gencode::ERBB3::ENSG00000065361.10
gc19_pc.cds::gencode::GPR98::ENSG00000164199.11	3	3	3	0.08914	0.6104074285714285	0.91086	0.9946972549019608	3	0	0	gc19_pc.cds::gencode::GPR98::ENSG00000164199.11
gc19_pc.cds::gencode::CACNA2D3::ENSG00000157445.10	1	1	1	0.08929		0.91127		1	0	0	gc19_pc.cds::gencode::CACNA2D3::ENSG00000157445.10
gc19_pc.cds::gencode::HS3ST2::ENSG00000122254.6	1	1	1	0.09072		0.90943		1	0	0	gc19_pc.cds::gencode::HS3ST2::ENSG00000122254.6
gc19_pc.cds::gencode::CACNB2::ENSG00000165995.14	1	1	1	0.09102		0.90974		1	0	0	gc19_pc.cds::gencode::CACNB2::ENSG00000165995.14
gc19_pc.cds::gencode::SLC9A3::ENSG00000066230.6	1	1	1	0.09174		0.90835		1	0	0	gc19_pc.cds::gencode::SLC9A3::ENSG00000066230.6
gc19_pc.cds::gencode::NR3C2::ENSG00000151623.10	1	1	1	0.09222		0.9106		1	0	0	gc19_pc.cds::gencode::NR3C2::ENSG00000151623.10
gc19_pc.cds::gencode::ERCC6-PGBD3::ENSG00000258838.1	1	1	1	0.0923		0.90772		1	0	0	gc19_pc.cds::gencode::ERCC6-PGBD3::ENSG00000258838.1
gc19_pc.cds::gencode::FAAH2::ENSG00000165591.6	1	1	1	0.0924		0.90919		1	0	0	gc19_pc.cds::gencode::FAAH2::ENSG00000165591.6
gc19_pc.cds::gencode::WDR16::ENSG00000166596.10	1	1	1	0.09354		0.90927		1	0	0	gc19_pc.cds::gencode::WDR16::ENSG00000166596.10
gc19_pc.cds::gencode::TACC2::ENSG00000138162.13	1	1	1	0.09395		0.90613		1	0	0	gc19_pc.cds::gencode::TACC2::ENSG00000138162.13
gc19_pc.cds::gencode::RPA2::ENSG00000117748.5	1	1	1	0.0948		0.90542		1	0	0	gc19_pc.cds::gencode::RPA2::ENSG00000117748.5
gc19_pc.cds::gencode::PGBD3::ENSG00000243251.4	1	1	1	0.095		0.90501		1	0	0	gc19_pc.cds::gencode::PGBD3::ENSG00000243251.4
gc19_pc.cds::gencode::FGR::ENSG00000000938.8	1	1	1	0.09525		0.90857		1	0	0	gc19_pc.cds::gencode::FGR::ENSG00000000938.8
gc19_pc.cds::gencode::DSP::ENSG00000096696.9	3	3	2	0.09559	0.6104074285714285	0.90441	0.9946972549019608	3	0	0	gc19_pc.cds::gencode::DSP::ENSG00000096696.9
gc19_pc.cds::gencode::LRP2::ENSG00000081479.8	1	1	1	0.09562		0.90438		1	0	0	gc19_pc.cds::gencode::LRP2::ENSG00000081479.8
gc19_pc.cds::gencode::L3MBTL4::ENSG00000154655.10	1	1	1	0.09565		0.90438		1	0	0	gc19_pc.cds::gencode::L3MBTL4::ENSG00000154655.10
gc19_pc.cds::gencode::ARID2::ENSG00000189079.11	2	2	2	0.096	0.6104074285714285	0.904	0.9946972549019608	1	0	1	gc19_pc.cds::gencode::ARID2::ENSG00000189079.11
gc19_pc.cds::gencode::CTPS2::ENSG00000047230.10	1	1	1	0.0967		0.90432		1	0	0	gc19_pc.cds::gencode::CTPS2::ENSG00000047230.10
gc19_pc.cds::gencode::KCNS3::ENSG00000170745.7	1	1	1	0.09698		0.90443		1	0	0	gc19_pc.cds::gencode::KCNS3::ENSG00000170745.7
gc19_pc.cds::gencode::GPR78::ENSG00000155269.7	1	1	1	0.09816		0.90504		1	0	0	gc19_pc.cds::gencode::GPR78::ENSG00000155269.7
gc19_pc.cds::gencode::SLC4A1::ENSG00000004939.9	1	1	1	0.09828		0.90229		0	1	0	gc19_pc.cds::gencode::SLC4A1::ENSG00000004939.9
gc19_pc.cds::gencode::OR4C16::ENSG00000181935.3	1	1	1	0.0986		0.90187		1	0	0	gc19_pc.cds::gencode::OR4C16::ENSG00000181935.3
gc19_pc.cds::gencode::CYP4F12::ENSG00000186204.10	1	1	1	0.09992		0.90107		1	0	0	gc19_pc.cds::gencode::CYP4F12::ENSG00000186204.10
gc19_pc.cds::gencode::PLEKHG4B::ENSG00000153404.9	3	3	2	0.10157	0.6104074285714285	0.89843	0.9946972549019608	3	0	0	gc19_pc.cds::gencode::PLEKHG4B::ENSG00000153404.9
gc19_pc.cds::gencode::MPRIP::ENSG00000133030.15	1	1	1	0.10215		0.8984		1	0	0	gc19_pc.cds::gencode::MPRIP::ENSG00000133030.15
gc19_pc.cds::gencode::GRM7::ENSG00000196277.11	3	3	3	0.10231	0.6104074285714285	0.89769	0.9946972549019608	3	0	0	gc19_pc.cds::gencode::GRM7::ENSG00000196277.11
gc19_pc.cds::gencode::AZU1::ENSG00000172232.5	1	1	1	0.10239		0.89929		1	0	0	gc19_pc.cds::gencode::AZU1::ENSG00000172232.5
gc19_pc.cds::gencode::PIDD::ENSG00000177595.13	1	1	1	0.10326		0.89735		1	0	0	gc19_pc.cds::gencode::PIDD::ENSG00000177595.13
gc19_pc.cds::gencode::PGC::ENSG00000096088.12	1	1	1	0.10327		0.90006		1	0	0	gc19_pc.cds::gencode::PGC::ENSG00000096088.12
gc19_pc.cds::gencode::MAP3K9::ENSG00000006432.11	2	2	2	0.10371	0.6104074285714285	0.89629	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::MAP3K9::ENSG00000006432.11
gc19_pc.cds::gencode::CLMN::ENSG00000165959.7	1	1	1	0.10442		0.89562		1	0	0	gc19_pc.cds::gencode::CLMN::ENSG00000165959.7
gc19_pc.cds::gencode::MIS18A::ENSG00000159055.3	1	1	1	0.10501		0.89701		1	0	0	gc19_pc.cds::gencode::MIS18A::ENSG00000159055.3
gc19_pc.cds::gencode::GRM3::ENSG00000198822.6	1	1	1	0.10522		0.89658		1	0	0	gc19_pc.cds::gencode::GRM3::ENSG00000198822.6
gc19_pc.cds::gencode::OBSL1::ENSG00000124006.10	1	1	1	0.10596		0.89404		1	0	0	gc19_pc.cds::gencode::OBSL1::ENSG00000124006.10
gc19_pc.cds::gencode::EXOC6B::ENSG00000144036.10	1	1	1	0.10658		0.89619		1	0	0	gc19_pc.cds::gencode::EXOC6B::ENSG00000144036.10
gc19_pc.cds::gencode::KCNH2::ENSG00000055118.10	1	1	1	0.1071		0.89385		1	0	0	gc19_pc.cds::gencode::KCNH2::ENSG00000055118.10
gc19_pc.cds::gencode::REXO1::ENSG00000079313.7	1	1	1	0.10721		0.8932		1	0	0	gc19_pc.cds::gencode::REXO1::ENSG00000079313.7
gc19_pc.cds::gencode::CDH17::ENSG00000079112.5	1	1	1	0.1074		0.89264		1	0	0	gc19_pc.cds::gencode::CDH17::ENSG00000079112.5
gc19_pc.cds::gencode::KLKB1::ENSG00000164344.11	1	1	1	0.10747		0.8938		1	0	0	gc19_pc.cds::gencode::KLKB1::ENSG00000164344.11
gc19_pc.cds::gencode::NPC1L1::ENSG00000015520.10	2	2	2	0.10768	0.6161688888888889	0.89232	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::NPC1L1::ENSG00000015520.10
gc19_pc.cds::gencode::FBLN2::ENSG00000163520.9	1	1	1	0.108		0.89202		1	0	0	gc19_pc.cds::gencode::FBLN2::ENSG00000163520.9
gc19_pc.cds::gencode::PABPC4L::ENSG00000254535.2	1	1	1	0.10801		0.89795		1	0	0	gc19_pc.cds::gencode::PABPC4L::ENSG00000254535.2
gc19_pc.cds::gencode::DEGS1::ENSG00000143753.8	1	1	1	0.10968		0.89051		1	0	0	gc19_pc.cds::gencode::DEGS1::ENSG00000143753.8
gc19_pc.cds::gencode::PHKB::ENSG00000102893.11	1	1	1	0.10969		0.89226		1	0	0	gc19_pc.cds::gencode::PHKB::ENSG00000102893.11
gc19_pc.cds::gencode::APOBEC3C::ENSG00000244509.3	1	1	1	0.10976		0.89111		1	0	0	gc19_pc.cds::gencode::APOBEC3C::ENSG00000244509.3
gc19_pc.cds::gencode::CCNT1::ENSG00000129315.5	1	1	1	0.11002		0.89015		1	0	0	gc19_pc.cds::gencode::CCNT1::ENSG00000129315.5
gc19_pc.cds::gencode::SHISA9::ENSG00000237515.6	1	1	1	0.11033		0.89175		1	0	0	gc19_pc.cds::gencode::SHISA9::ENSG00000237515.6
gc19_pc.cds::gencode::DHX40::ENSG00000108406.5	1	1	1	0.11047		0.88965		1	0	0	gc19_pc.cds::gencode::DHX40::ENSG00000108406.5
gc19_pc.cds::gencode::CDC42EP2::ENSG00000149798.3	1	1	1	0.11058		0.89028		1	0	0	gc19_pc.cds::gencode::CDC42EP2::ENSG00000149798.3
gc19_pc.cds::gencode::ELOVL3::ENSG00000119915.4	1	1	1	0.11082		0.88937		1	0	0	gc19_pc.cds::gencode::ELOVL3::ENSG00000119915.4
gc19_pc.cds::gencode::AHRR::ENSG00000063438.12	1	1	1	0.11086		0.88917		1	0	0	gc19_pc.cds::gencode::AHRR::ENSG00000063438.12
gc19_pc.cds::gencode::AL121963.1::ENSG00000234188.1	2	2	1	0.11212		0.88789		2	0	0	gc19_pc.cds::gencode::AL121963.1::ENSG00000234188.1
gc19_pc.cds::gencode::GPRC5C::ENSG00000170412.12	1	1	1	0.11253		0.8878		0	1	0	gc19_pc.cds::gencode::GPRC5C::ENSG00000170412.12
gc19_pc.cds::gencode::OXGR1::ENSG00000165621.4	1	1	1	0.11283		0.88731		1	0	0	gc19_pc.cds::gencode::OXGR1::ENSG00000165621.4
gc19_pc.cds::gencode::TTN::ENSG00000155657.19	11	11	6	0.1137	0.6227163157894737	0.8863	0.9946972549019608	10	0	1	gc19_pc.cds::gencode::TTN::ENSG00000155657.19
gc19_pc.cds::gencode::FOXO1::ENSG00000150907.6	1	1	1	0.11383		0.88645		1	0	0	gc19_pc.cds::gencode::FOXO1::ENSG00000150907.6
gc19_pc.cds::gencode::RIPK3::ENSG00000129465.11	1	1	1	0.11452		0.88578		1	0	0	gc19_pc.cds::gencode::RIPK3::ENSG00000129465.11
gc19_pc.cds::gencode::CECR1::ENSG00000093072.11	1	1	1	0.11485		0.8861		1	0	0	gc19_pc.cds::gencode::CECR1::ENSG00000093072.11
gc19_pc.cds::gencode::MACF1::ENSG00000127603.19	2	2	2	0.11487	0.6227163157894737	0.88513	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::MACF1::ENSG00000127603.19
gc19_pc.cds::gencode::MPHOSPH8::ENSG00000196199.9	1	1	1	0.11515		0.88518		1	0	0	gc19_pc.cds::gencode::MPHOSPH8::ENSG00000196199.9
gc19_pc.cds::gencode::DEPDC1B::ENSG00000035499.8	1	1	1	0.11584		0.88928		1	0	0	gc19_pc.cds::gencode::DEPDC1B::ENSG00000035499.8
gc19_pc.cds::gencode::MICAL3::ENSG00000243156.3	1	1	1	0.11623		0.8838		1	0	0	gc19_pc.cds::gencode::MICAL3::ENSG00000243156.3
gc19_pc.cds::gencode::GAB1::ENSG00000109458.4	1	1	1	0.11643		0.88394		1	0	0	gc19_pc.cds::gencode::GAB1::ENSG00000109458.4
gc19_pc.cds::gencode::C5orf42::ENSG00000197603.9	1	1	1	0.11698		0.88325		1	0	0	gc19_pc.cds::gencode::C5orf42::ENSG00000197603.9
gc19_pc.cds::gencode::SLIT2::ENSG00000145147.15	1	1	1	0.11719		0.88293		1	0	0	gc19_pc.cds::gencode::SLIT2::ENSG00000145147.15
gc19_pc.cds::gencode::PRG4::ENSG00000116690.7	1	1	1	0.11735		0.8827		1	0	0	gc19_pc.cds::gencode::PRG4::ENSG00000116690.7
gc19_pc.cds::gencode::TTC7B::ENSG00000165914.10	1	1	1	0.11771		0.88444		1	0	0	gc19_pc.cds::gencode::TTC7B::ENSG00000165914.10
gc19_pc.cds::gencode::USP29::ENSG00000131864.6	1	1	1	0.11778		0.88234		1	0	0	gc19_pc.cds::gencode::USP29::ENSG00000131864.6
gc19_pc.cds::gencode::RECQL4::ENSG00000160957.8	6	6	1	0.11855		0.88145		4	1	1	gc19_pc.cds::gencode::RECQL4::ENSG00000160957.8
gc19_pc.cds::gencode::PTPRM::ENSG00000173482.12	1	1	1	0.11883		0.8814		1	0	0	gc19_pc.cds::gencode::PTPRM::ENSG00000173482.12
gc19_pc.cds::gencode::SPIRE1::ENSG00000134278.10	1	1	1	0.11978		0.88068		1	0	0	gc19_pc.cds::gencode::SPIRE1::ENSG00000134278.10
gc19_pc.cds::gencode::MAGEC1::ENSG00000155495.8	1	1	1	0.12021		0.88033		1	0	0	gc19_pc.cds::gencode::MAGEC1::ENSG00000155495.8
gc19_pc.cds::gencode::CACNA1A::ENSG00000141837.14	1	1	1	0.12039		0.87962		1	0	0	gc19_pc.cds::gencode::CACNA1A::ENSG00000141837.14
gc19_pc.cds::gencode::TBC1D22B::ENSG00000065491.8	1	1	1	0.12126		0.88346		1	0	0	gc19_pc.cds::gencode::TBC1D22B::ENSG00000065491.8
gc19_pc.cds::gencode::C7orf57::ENSG00000164746.9	1	1	1	0.12155		0.87872		1	0	0	gc19_pc.cds::gencode::C7orf57::ENSG00000164746.9
gc19_pc.cds::gencode::FKBP15::ENSG00000119321.4	1	1	1	0.12157		0.8805		1	0	0	gc19_pc.cds::gencode::FKBP15::ENSG00000119321.4
gc19_pc.cds::gencode::PCK2::ENSG00000100889.7	1	1	1	0.12357		0.87663		1	0	0	gc19_pc.cds::gencode::PCK2::ENSG00000100889.7
gc19_pc.cds::gencode::ERCC6::ENSG00000225830.6	2	2	2	0.1243	0.6565589743589744	0.8757	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::ERCC6::ENSG00000225830.6
gc19_pc.cds::gencode::APOL1::ENSG00000100342.16	1	1	1	0.1245		0.87639		1	0	0	gc19_pc.cds::gencode::APOL1::ENSG00000100342.16
gc19_pc.cds::gencode::MEX3A::ENSG00000254726.2	2	2	1	0.12468		0.87532		1	0	1	gc19_pc.cds::gencode::MEX3A::ENSG00000254726.2
gc19_pc.cds::gencode::PRMT2::ENSG00000160310.12	1	1	1	0.12516		0.87486		1	0	0	gc19_pc.cds::gencode::PRMT2::ENSG00000160310.12
gc19_pc.cds::gencode::DLST::ENSG00000119689.10	1	1	1	0.12561		0.87489		1	0	0	gc19_pc.cds::gencode::DLST::ENSG00000119689.10
gc19_pc.cds::gencode::TNFRSF6B::ENSG00000243509.4	1	1	1	0.1265		0.87365		1	0	0	gc19_pc.cds::gencode::TNFRSF6B::ENSG00000243509.4
gc19_pc.cds::gencode::TRIM39::ENSG00000204599.10	1	1	1	0.12658		0.8762		1	0	0	gc19_pc.cds::gencode::TRIM39::ENSG00000204599.10
gc19_pc.cds::gencode::HIC2::ENSG00000169635.5	1	1	1	0.12666		0.87345		1	0	0	gc19_pc.cds::gencode::HIC2::ENSG00000169635.5
gc19_pc.cds::gencode::AOC1::ENSG00000002726.15	1	1	1	0.1267		0.87331		1	0	0	gc19_pc.cds::gencode::AOC1::ENSG00000002726.15
gc19_pc.cds::gencode::PES1::ENSG00000100029.13	1	1	1	0.12737		0.87355		1	0	0	gc19_pc.cds::gencode::PES1::ENSG00000100029.13
gc19_pc.cds::gencode::CD300LF::ENSG00000186074.14	1	1	1	0.12757		0.87264		1	0	0	gc19_pc.cds::gencode::CD300LF::ENSG00000186074.14
gc19_pc.cds::gencode::CYP4F2::ENSG00000186115.8	1	1	1	0.12958		0.87045		1	0	0	gc19_pc.cds::gencode::CYP4F2::ENSG00000186115.8
gc19_pc.cds::gencode::FMN1::ENSG00000248905.4	1	1	1	0.12977		0.87024		1	0	0	gc19_pc.cds::gencode::FMN1::ENSG00000248905.4
gc19_pc.cds::gencode::SIAH3::ENSG00000215475.3	1	1	1	0.12988		0.87015		1	0	0	gc19_pc.cds::gencode::SIAH3::ENSG00000215475.3
gc19_pc.cds::gencode::HOXA2::ENSG00000105996.5	1	1	1	0.1299		0.87062		1	0	0	gc19_pc.cds::gencode::HOXA2::ENSG00000105996.5
gc19_pc.cds::gencode::CEA::ENSG00000267881.1	1	1	1	0.13024		0.87725		1	0	0	gc19_pc.cds::gencode::CEA::ENSG00000267881.1
gc19_pc.cds::gencode::CDH12::ENSG00000154162.9	2	2	1	0.13042		0.86958		2	0	0	gc19_pc.cds::gencode::CDH12::ENSG00000154162.9
gc19_pc.cds::gencode::SPATA31E1::ENSG00000177992.9	1	1	1	0.13096		0.86906		1	0	0	gc19_pc.cds::gencode::SPATA31E1::ENSG00000177992.9
gc19_pc.cds::gencode::TBC1D17::ENSG00000104946.6	1	1	1	0.13139		0.86863		1	0	0	gc19_pc.cds::gencode::TBC1D17::ENSG00000104946.6
gc19_pc.cds::gencode::FTSJ1::ENSG00000068438.10	1	1	1	0.13191		0.86842		1	0	0	gc19_pc.cds::gencode::FTSJ1::ENSG00000068438.10
gc19_pc.cds::gencode::DALRD3::ENSG00000178149.12	1	1	1	0.13204		0.86799		0	0	1	gc19_pc.cds::gencode::DALRD3::ENSG00000178149.12
gc19_pc.cds::gencode::NLRP11::ENSG00000179873.10	1	1	1	0.13244		0.86757		1	0	0	gc19_pc.cds::gencode::NLRP11::ENSG00000179873.10
gc19_pc.cds::gencode::CRB2::ENSG00000148204.7	2	2	1	0.13251		0.86749		2	0	0	gc19_pc.cds::gencode::CRB2::ENSG00000148204.7
gc19_pc.cds::gencode::HMX3::ENSG00000188620.9	1	1	1	0.13261		0.86753		1	0	0	gc19_pc.cds::gencode::HMX3::ENSG00000188620.9
gc19_pc.cds::gencode::TOMM40L::ENSG00000158882.8	1	1	1	0.13358		0.86685		1	0	0	gc19_pc.cds::gencode::TOMM40L::ENSG00000158882.8
gc19_pc.cds::gencode::PPAP2B::ENSG00000162407.8	1	1	1	0.13359		0.86657		1	0	0	gc19_pc.cds::gencode::PPAP2B::ENSG00000162407.8
gc19_pc.cds::gencode::CCDC179::ENSG00000255359.2	1	1	1	0.13404		0.86727		1	0	0	gc19_pc.cds::gencode::CCDC179::ENSG00000255359.2
gc19_pc.cds::gencode::ERN1::ENSG00000178607.11	2	2	1	0.13405		0.86595		2	0	0	gc19_pc.cds::gencode::ERN1::ENSG00000178607.11
gc19_pc.cds::gencode::ZNF831::ENSG00000124203.5	1	1	1	0.13436		0.86675		1	0	0	gc19_pc.cds::gencode::ZNF831::ENSG00000124203.5
gc19_pc.cds::gencode::SYCP1::ENSG00000198765.7	1	1	1	0.13437		0.8663		1	0	0	gc19_pc.cds::gencode::SYCP1::ENSG00000198765.7
gc19_pc.cds::gencode::ATP2A1::ENSG00000196296.9	1	1	1	0.13609		0.86435		1	0	0	gc19_pc.cds::gencode::ATP2A1::ENSG00000196296.9
gc19_pc.cds::gencode::ITGB5::ENSG00000082781.7	1	1	1	0.13631		0.86374		1	0	0	gc19_pc.cds::gencode::ITGB5::ENSG00000082781.7
gc19_pc.cds::gencode::CYP7A1::ENSG00000167910.3	1	1	1	0.13639		0.86493		1	0	0	gc19_pc.cds::gencode::CYP7A1::ENSG00000167910.3
gc19_pc.cds::gencode::IL1RAPL2::ENSG00000189108.8	1	1	1	0.13764		0.86284		1	0	0	gc19_pc.cds::gencode::IL1RAPL2::ENSG00000189108.8
gc19_pc.cds::gencode::FMO6P::ENSG00000117507.4	1	1	1	0.13968		0.86722		1	0	0	gc19_pc.cds::gencode::FMO6P::ENSG00000117507.4
gc19_pc.cds::gencode::FAM151A::ENSG00000162391.7	1	1	1	0.13985		0.86021		1	0	0	gc19_pc.cds::gencode::FAM151A::ENSG00000162391.7
gc19_pc.cds::gencode::NALCN::ENSG00000102452.11	2	2	2	0.14007	0.7060775609756097	0.85993	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::NALCN::ENSG00000102452.11
gc19_pc.cds::gencode::CDHR4::ENSG00000187492.4	1	1	1	0.14016		0.86167		1	0	0	gc19_pc.cds::gencode::CDHR4::ENSG00000187492.4
gc19_pc.cds::gencode::PCDHAC2::ENSG00000243232.3	4	4	4	0.14053	0.7060775609756097	0.85947	0.9946972549019608	4	0	0	gc19_pc.cds::gencode::PCDHAC2::ENSG00000243232.3
gc19_pc.cds::gencode::SCN9A::ENSG00000169432.10	1	1	1	0.14115		0.85922		1	0	0	gc19_pc.cds::gencode::SCN9A::ENSG00000169432.10
gc19_pc.cds::gencode::RASSF4::ENSG00000107551.16	1	1	1	0.14187		0.85815		1	0	0	gc19_pc.cds::gencode::RASSF4::ENSG00000107551.16
gc19_pc.cds::gencode::C7orf63::ENSG00000105792.15	1	1	1	0.14226		0.85815		1	0	0	gc19_pc.cds::gencode::C7orf63::ENSG00000105792.15
gc19_pc.cds::gencode::HAPLN1::ENSG00000145681.6	1	1	1	0.14377		0.8578		1	0	0	gc19_pc.cds::gencode::HAPLN1::ENSG00000145681.6
gc19_pc.cds::gencode::GUCY1A3::ENSG00000164116.12	1	1	1	0.144		0.85604		1	0	0	gc19_pc.cds::gencode::GUCY1A3::ENSG00000164116.12
gc19_pc.cds::gencode::OR51S1::ENSG00000176922.2	1	1	1	0.14458		0.85562		1	0	0	gc19_pc.cds::gencode::OR51S1::ENSG00000176922.2
gc19_pc.cds::gencode::SERTAD3::ENSG00000167565.8	1	1	1	0.14567		0.85472		1	0	0	gc19_pc.cds::gencode::SERTAD3::ENSG00000167565.8
gc19_pc.cds::gencode::AHNAK::ENSG00000124942.9	4	4	3	0.14614	0.7117696153846154	0.85386	0.9946972549019608	3	0	1	gc19_pc.cds::gencode::AHNAK::ENSG00000124942.9
gc19_pc.cds::gencode::SIPA1L2::ENSG00000116991.6	1	1	1	0.1473		0.85274		1	0	0	gc19_pc.cds::gencode::SIPA1L2::ENSG00000116991.6
gc19_pc.cds::gencode::PHGDH::ENSG00000092621.7	1	1	1	0.14878		0.85395		1	0	0	gc19_pc.cds::gencode::PHGDH::ENSG00000092621.7
gc19_pc.cds::gencode::GRM4::ENSG00000124493.9	1	1	1	0.14898		0.85104		1	0	0	gc19_pc.cds::gencode::GRM4::ENSG00000124493.9
gc19_pc.cds::gencode::KRTAP29-1::ENSG00000212658.1	1	1	1	0.15007		0.85016		1	0	0	gc19_pc.cds::gencode::KRTAP29-1::ENSG00000212658.1
gc19_pc.cds::gencode::CABP1::ENSG00000157782.5	1	1	1	0.15134		0.84932		1	0	0	gc19_pc.cds::gencode::CABP1::ENSG00000157782.5
gc19_pc.cds::gencode::GPATCH1::ENSG00000076650.2	1	1	1	0.15223		0.84784		1	0	0	gc19_pc.cds::gencode::GPATCH1::ENSG00000076650.2
gc19_pc.cds::gencode::IL18R1::ENSG00000115604.6	2	2	2	0.15228	0.7117696153846154	0.84772	0.9946972549019608	2	0	0	gc19_pc.cds::gencode::IL18R1::ENSG00000115604.6
gc19_pc.cds::gencode::ANK3::ENSG00000151150.16	3	3	3	0.15239	0.7117696153846154	0.84761	0.9946972549019608	2	0	1	gc19_pc.cds::gencode::ANK3::ENSG00000151150.16
gc19_pc.cds::gencode::NFASC::ENSG00000163531.11	1	1	1	0.1524		0.84901		1	0	0	gc19_pc.cds::gencode::NFASC::ENSG00000163531.11
gc19_pc.cds::gencode::RET::ENSG00000165731.13	1	1	1	0.15266		0.84767		1	0	0	gc19_pc.cds::gencode::RET::ENSG00000165731.13
gc19_pc.cds::gencode::ZFHX4::ENSG00000091656.11	1	1	1	0.15307		0.84773		1	0	0	gc19_pc.cds::gencode::ZFHX4::ENSG00000091656.11
gc19_pc.cds::gencode::FLT1::ENSG00000102755.6	1	1	1	0.15408		0.84802		1	0	0	gc19_pc.cds::gencode::FLT1::ENSG00000102755.6
gc19_pc.cds::gencode::OR1L4::ENSG00000136939.1	1	1	1	0.1543		0.84586		1	0	0	gc19_pc.cds::gencode::OR1L4::ENSG00000136939.1
gc19_pc.cds::gencode::RPL3::ENSG00000100316.11	1	1	1	0.15449		0.8459		1	0	0	gc19_pc.cds::gencode::RPL3::ENSG00000100316.11
gc19_pc.cds::gencode::HEPACAM::ENSG00000165478.6	1	1	1	0.15473		0.84545		1	0	0	gc19_pc.cds::gencode::HEPACAM::ENSG00000165478.6
gc19_pc.cds::gencode::LYAR::ENSG00000145220.9	1	1	1	0.15652		0.84376		1	0	0	gc19_pc.cds::gencode::LYAR::ENSG00000145220.9
gc19_pc.cds::gencode::NBR1::ENSG00000188554.9	1	1	1	0.15686		0.84345		1	0	0	gc19_pc.cds::gencode::NBR1::ENSG00000188554.9
gc19_pc.cds::gencode::GRIN1::ENSG00000176884.10	1	1	1	0.15707		0.84295		1	0	0	gc19_pc.cds::gencode::GRIN1::ENSG00000176884.10
gc19_pc.cds::gencode::ZMAT4::ENSG00000165061.10	1	1	1	0.15743		0.84264		1	0	0	gc19_pc.cds::gencode::ZMAT4::ENSG00000165061.10
gc19_pc.cds::gencode::CXorf66::ENSG00000203933.2	1	1	1	0.15757		0.84245		1	0	0	gc19_pc.cds::gencode::CXorf66::ENSG00000203933.2
gc19_pc.cds::gencode::UBASH3A::ENSG00000160185.9	1	1	1	0.15803		0.84222		1	0	0	gc19_pc.cds::gencode::UBASH3A::ENSG00000160185.9
